year,iso_code,country,economic_freedom,rank,quartile,gdp_growth
1985,ZAF,South Africa,5.03,63.0,3.0,"-1,211440372"
1985,ESP,Spain,6.14,29.0,2.0,"2,321435857"
1985,LKA,Sri Lanka,4.71,76.0,3.0,"4,999397136"
1985,SDN,Sudan,,,,"-6,281043126"
1985,SUR,Suriname,,,,"-1,857941603"
1985,SWZ,Swaziland,,,,"3,79241517"
1985,SWE,Sweden,6.45,22.0,1.0,"2,160373743"
1985,CHE,Switzerland,8.15,4.0,1.0,"3,673595918"
1985,SYR,Syria,3.01,106.0,4.0,"6,115070041"
1985,TJK,Tajikistan,,,,
1985,TZA,Tanzania,3.79,93.0,4.0,
1985,THA,Thailand,5.94,35.0,2.0,"4,647239776"
1985,TLS,Timor-Leste,,,,
1985,TGO,Togo,5.14,59.0,3.0,"5,555552168"
1985,TTO,Trinidad & Tob.,4.86,70.0,3.0,"-4,119359617"
1985,TUN,Tunisia,4.37,86.0,4.0,"5,648573006"
1985,TUR,Turkey,4.65,79.0,3.0,"4,241335574"
1985,UGA,Uganda,2.75,108.0,4.0,"-3,306380003"
1985,UKR,Ukraine,,,,
1985,ARE,Unit. Arab Em.,6.64,16.0,1.0,"-3,59447653"
1985,GBR,United Kingdom,7.71,6.0,1.0,"3,599381426"
1985,USA,United States,8.26,3.0,1.0,"4,23926785"
1985,URY,Uruguay,6.16,28.0,2.0,"1,466536"
1985,VEN,Venezuela,6.08,30.0,2.0,"0,193300196"
1985,VNM,Vietnam,,,,"3,805855668"
1985,YEM,"Yemen, Rep.",,,,
1985,ZMB,Zambia,3.55,99.0,4.0,"1,615310523"
1985,ZWE,Zimbabwe,4.69,77.0,3.0,"6,944387562"
1980,ALB,Albania,,,,
1980,DZA,Algeria,3.79,91.0,4.0,"0,790606981"
1980,AGO,Angola,,,,
1980,ARG,Argentina,4.25,80.0,4.0,"4,15176235"
1980,ARM,Armenia,,,,
1980,AUS,Australia,6.85,12.0,1.0,"3,051271507"
1980,AUT,Austria,6.45,18.0,1.0,"1,73148542"
1980,AZE,Azerbaijan,,,,
1980,BHS,Bahamas,6.28,22.0,1.0,"6,495280366"
1980,BHR,Bahrain,7.39,7.0,1.0,
1980,BGD,Bangladesh,3.28,101.0,4.0,"0,819141865"
1980,BLR,Belarus,,,,
1980,BEL,Belgium,7.35,9.0,1.0,"4,479501221"
1980,BLZ,Belize,5.59,39.0,2.0,"15,16653087"
1980,BEN,Benin,4.56,70.0,3.0,"6,781763875"
1980,BTN,Bhutan,,,,
1980,BOL,Bolivia,4.08,83.0,4.0,"-1,371772908"
1980,BIH,Bosnia and Herzegovina,,,,
1980,BWA,Botswana,5.34,50.0,2.0,"11,98690135"
1980,BRA,Brazil,3.92,86.0,4.0,"9,110960152"
1980,BRN,Brunei Darussalam,,,,"-6,996702553"
1980,BGR,Bulgaria,,,,
1980,BFA,Burkina Faso,,,,"0,796878866"
1980,BDI,Burundi,3.92,86.0,4.0,"0,991055731"
1980,KHM,Cambodia,,,,
1980,CMR,Cameroon,5.55,45.0,2.0,"-1,965291668"
1980,CAN,Canada,7.77,4.0,1.0,"2,162616899"
1980,CPV,Cape Verde,,,,
1980,CAF,Central Afr. Rep.,4.29,78.0,3.0,"-4,47859983"
1980,TCD,Chad,,,,"-6,04767074"
1980,CHL,Chile,5.05,57.0,3.0,"8,148606529"
1980,CHN,China,3.64,94.0,4.0,"7,572854"
1980,COL,Colombia,4.59,69.0,3.0,"4,098199161"
1980,COD,"Congo, Dem. R.",2.84,102.0,4.0,"2,194912924"
1980,COG,"Congo, Rep. Of",4.67,66.0,3.0,"17,6366055"
1980,CRI,Costa Rica,5.52,46.0,2.0,"0,751895403"
1980,CIV,Cote d'Ivoire,5.2,52.0,2.0,"-10,95769727"
1980,HRV,Croatia,,,,
1980,CYP,Cyprus,5.56,44.0,2.0,"5,753245368"
1980,CZE,Czech Rep.,,,,
1980,DNK,Denmark,6.24,24.0,1.0,"-0,487542347"
1980,DOM,Dominican Rep.,5.59,39.0,2.0,"7,968738587"
1980,ECU,Ecuador,5.7,36.0,2.0,"3,708682969"
1980,EGY,Egypt,4.32,77.0,3.0,"10,01133522"
1980,SLV,El Salvador,4.12,82.0,4.0,"-11,77131816"
1980,EST,Estonia,,,,
1980,ETH,Ethiopia,,,,
1980,FJI,Fiji,5.57,42.0,2.0,"-1,603458289"
1980,FIN,Finland,6.5,16.0,1.0,"5,389047468"
1980,FRA,France,6.05,27.0,2.0,"1,63677674"
1980,GAB,Gabon,4.38,75.0,3.0,"2,552937158"
1980,GMB,"Gambia, The",,,,"6,270078616"
1980,GEO,Georgia,,,,"4,576266191"
1980,DEU,Germany,7.18,11.0,1.0,"1,40882866"
1980,GHA,Ghana,2.83,103.0,4.0,"0,471695791"
1980,GRC,Greece,5.72,33.0,2.0,"0,677131069"
1980,GTM,Guatemala,6.27,23.0,1.0,"3,759978054"
1980,GIN,Guinea,,,,
1980,GNB,Guinea-Bissau,,,,"-15,95265147"
1980,GUY,Guyana,,,,"1,733889721"
1980,HTI,Haiti,5.35,49.0,2.0,
1980,HND,Honduras,5.44,47.0,2.0,"0,668480713"
1980,HKG,Hong Kong,8.72,1.0,1.0,"10,10830063"
1980,HUN,Hungary,4.07,84.0,4.0,"0,2"
1980,ISL,Iceland,5.15,54.0,3.0,"5,74792071"
1980,IND,India,5.02,58.0,3.0,"6,735821528"
1980,IDN,Indonesia,4.79,63.0,3.0,"8,724998928"
1980,IRN,Iran,3.53,97.0,4.0,"-13,22964483"
1980,IRQ,Iraq,,,,
1980,IRL,Ireland,6.46,17.0,1.0,"3,079329198"
1980,ISR,Israel,3.5,98.0,4.0,"6,871292693"
1980,ITA,Italy,5.58,41.0,2.0,"3,430016382"
1980,JAM,Jamaica,3.98,85.0,4.0,"-5,714159244"
1980,JPN,Japan,7.37,8.0,1.0,"2,817591208"
1980,JOR,Jordan,5.13,56.0,3.0,"19,0117501"
1980,KAZ,Kazakhstan,,,,
1980,KEN,Kenya,4.84,62.0,3.0,"5,591976207"
1980,KOR,"Korea, South",5.38,48.0,2.0,"-1,890737169"
1980,KWT,Kuwait,3.69,92.0,4.0,"-20,61552527"
1980,KGZ,Kyrgyz Republic,,,,
1980,LAO,Laos,,,,
1980,LVA,Latvia,,,,"4,082487577"
1980,LBN,Lebanon,,,,
1980,LSO,Lesotho,,,,"-2,744780762"
1980,LBR,Liberia,,,,"-4,098363153"
1980,LBY,Libya,,,,
1980,LTU,Lithuania,,,,
1980,LUX,Luxembourg,8.05,3.0,1.0,"0,840882927"
1980,MKD,Macedonia,,,,
1980,MDG,Madagascar,3.87,89.0,4.0,"0,805770813"
1980,MWI,Malawi,4.48,74.0,3.0,"0,406746448"
1980,MYS,Malaysia,6.61,15.0,1.0,"7,444233721"
1980,MLI,Mali,5.79,31.0,2.0,"-4,325839879"
1980,MLT,Malta,5.57,42.0,2.0,"7,049714707"
1980,MRT,Mauritania,,,,"3,371210206"
1980,MUS,Mauritius,4.9,59.0,3.0,"-10,06125859"
1980,MEX,Mexico,5.19,53.0,3.0,"9,233251984"
1980,MDA,Moldova,,,,
1980,MNG,Mongolia,,,,
1980,MNE,Montenegro,,,,
1980,MAR,Morocco,4.29,78.0,3.0,"3,642164851"
1980,MOZ,Mozambique,,,,
1980,MMR,Myanmar,3.81,90.0,4.0,"7,938538081"
1980,NAM,Namibia,,,,
1980,NPL,Nepal,5.77,32.0,2.0,"-2,319394194"
1980,NLD,Netherlands,7.29,10.0,1.0,"3,251004169"
1980,NZL,New Zealand,6.44,19.0,1.0,"1,266088312"
1980,NIC,Nicaragua,3.49,99.0,4.0,"4,611732279"
1980,NER,Niger,4.62,67.0,3.0,"-2,232444691"
1980,NGA,Nigeria,3.44,100.0,4.0,"4,204831047"
1980,NOR,Norway,5.72,33.0,2.0,"4,504151636"
1980,OMN,Oman,,,,"6,035442842"
1980,PAK,Pakistan,4.25,80.0,4.0,"10,21570404"
1980,PAN,Panama,6.07,26.0,1.0,"1,098499508"
1980,PNG,Pap. New Guinea,,,,"-2,303451351"
1980,PRY,Paraguay,6.24,24.0,1.0,"11,71214594"
1980,PER,Peru,3.6,95.0,4.0,"3,077537419"
1980,PHL,Philippines,5.15,54.0,3.0,"5,148911295"
1980,POL,Poland,,,,
1980,PRT,Portugal,5.62,38.0,2.0,"4,589340137"
1980,QAT,Qatar,,,,
1980,ROU,Romania,,,,
1980,RUS,Russia,,,,
1980,RWA,Rwanda,4.6,68.0,3.0,"8,951612334"
1980,SAU,Saudi Arabia,,,,"6,519218691"
1980,SEN,Senegal,4.85,61.0,3.0,"-3,310647743"
1980,SRB,Serbia,,,,
1980,SYC,Seychelles,,,,"-2,54841998"
1980,SLE,Sierra Leone,4.79,63.0,3.0,"4,843503756"
1980,SGP,Singapore,7.42,6.0,1.0,"10,0267749"
1980,SVK,Slovak Rep,,,,
1980,SVN,Slovenia,,,,
1980,ZAF,South Africa,5.23,51.0,2.0,"6,620589844"
1980,ESP,Spain,5.81,30.0,2.0,"2,208728123"
1980,LKA,Sri Lanka,4.54,72.0,3.0,"5,84603266"
1980,SDN,Sudan,,,,"1,524309456"
1980,SUR,Suriname,,,,"-5,201989487"
1980,SWZ,Swaziland,,,,"12,44905525"
1980,SWE,Sweden,5.66,37.0,2.0,"1,699971418"
1980,CHE,Switzerland,7.62,5.0,1.0,"4,601977372"
1980,SYR,Syria,3.69,92.0,4.0,"11,98320185"
1980,TJK,Tajikistan,,,,
1980,TZA,Tanzania,4.33,76.0,3.0,
1980,THA,Thailand,5.86,29.0,2.0,"5,17353853"
1980,TLS,Timor-Leste,,,,
1980,TGO,Togo,3.89,88.0,4.0,"14,57695612"
1980,TTO,Trinidad & Tob.,4.88,60.0,3.0,"10,3908057"
1980,TUN,Tunisia,4.55,71.0,3.0,"7,418738889"
1980,TUR,Turkey,3.59,96.0,4.0,"-2,447350352"
1980,UGA,Uganda,2.71,104.0,4.0,
1980,UKR,Ukraine,,,,
1980,ARE,Unit. Arab Em.,6.01,28.0,2.0,"23,87477488"
1980,GBR,United Kingdom,6.72,13.0,1.0,"-2,102807351"
1980,USA,United States,8.07,2.0,1.0,"-0,244612336"
1980,URY,Uruguay,6.33,20.0,1.0,"5,843400922"
1980,VEN,Venezuela,6.72,13.0,1.0,"-4,421322353"
1980,VNM,Vietnam,,,,
1980,YEM,"Yemen, Rep.",,,,
1980,ZMB,Zambia,4.73,65.0,3.0,"3,035621917"
1980,ZWE,Zimbabwe,4.5,73.0,3.0,"14,42068277"
1975,ALB,Albania,,,,
1975,DZA,Algeria,,,,"5,045341579"
1975,AGO,Angola,,,,
1975,ARG,Argentina,3.13,72.0,4.0,"-0,028412088"
1975,ARM,Armenia,,,,
1975,AUS,Australia,6.06,17.0,1.0,"1,333495575"
1975,AUT,Austria,6.04,21.0,2.0,"-0,362303213"
1975,AZE,Azerbaijan,,,,
1975,BHS,Bahamas,6.43,14.0,1.0,"-14,80312426"
1975,BHR,Bahrain,,,,
1975,BGD,Bangladesh,3.29,70.0,4.0,"-4,088214092"
1975,BLR,Belarus,,,,
1975,BEL,Belgium,6.75,11.0,1.0,"-1,327000265"
1975,BLZ,Belize,,,,"3,592820475"
1975,BEN,Benin,,,,"-4,895345432"
1975,BTN,Bhutan,,,,
1975,BOL,Bolivia,,,,"7,311017727"
1975,BIH,Bosnia and Herzegovina,,,,
1975,BWA,Botswana,,,,"8,446249342"
1975,BRA,Brazil,4.19,56.0,4.0,"5,209075902"
1975,BRN,Brunei Darussalam,,,,"0,355463823"
1975,BGR,Bulgaria,,,,
1975,BFA,Burkina Faso,,,,"2,998382892"
1975,BDI,Burundi,3.97,59.0,4.0,"0,697920233"
1975,KHM,Cambodia,,,,
1975,CMR,Cameroon,,,,"11,24505877"
1975,CAN,Canada,7.2,6.0,1.0,"1,822973134"
1975,CPV,Cape Verde,,,,
1975,CAF,Central Afr. Rep.,,,,"0,405003868"
1975,TCD,Chad,,,,"9,01026731"
1975,CHL,Chile,3.34,69.0,4.0,"-11,36278013"
1975,CHN,China,,,,"2,3"
1975,COL,Colombia,4.62,51.0,3.0,"2,248047059"
1975,COD,"Congo, Dem. R.",3.92,60.0,4.0,"-4,981631005"
1975,COG,"Congo, Rep. Of",,,,"7,731596849"
1975,CRI,Costa Rica,6.7,12.0,1.0,"2,10007105"
1975,CIV,Cote d'Ivoire,,,,"8,252886371"
1975,HRV,Croatia,,,,
1975,CYP,Cyprus,6.04,21.0,2.0,
1975,CZE,Czech Rep.,,,,
1975,DNK,Denmark,6.09,16.0,1.0,"-1,221451737"
1975,DOM,Dominican Rep.,,,,"5,193253366"
1975,ECU,Ecuador,5.31,38.0,3.0,"10,972154"
1975,EGY,Egypt,3.75,63.0,4.0,"8,939172758"
1975,SLV,El Salvador,,,,"2,923533862"
1975,EST,Estonia,,,,
1975,ETH,Ethiopia,,,,
1975,FJI,Fiji,5.27,39.0,3.0,"0,530208997"
1975,FIN,Finland,6.05,19.0,2.0,"1,804897723"
1975,FRA,France,5.81,26.0,2.0,"-1,123629721"
1975,GAB,Gabon,,,,"19,19011491"
1975,GMB,"Gambia, The",,,,"12,39342972"
1975,GEO,Georgia,,,,"7,38094573"
1975,DEU,Germany,6.76,10.0,1.0,"-0,866738895"
1975,GHA,Ghana,3.6,65.0,4.0,"-12,43162831"
1975,GRC,Greece,5.82,25.0,2.0,"6,366808651"
1975,GTM,Guatemala,7.24,5.0,1.0,"1,949990754"
1975,GIN,Guinea,,,,
1975,GNB,Guinea-Bissau,,,,"7,845584329"
1975,GUY,Guyana,,,,"8,483021517"
1975,HTI,Haiti,,,,
1975,HND,Honduras,,,,"2,13068177"
1975,HKG,Hong Kong,8.42,2.0,1.0,"0,491975836"
1975,HUN,Hungary,,,,"6,2"
1975,ISL,Iceland,4.53,52.0,3.0,"0,646155077"
1975,IND,India,4.27,55.0,4.0,"9,149912015"
1975,IDN,Indonesia,4.78,50.0,3.0,"6,183428953"
1975,IRN,Iran,5.64,31.0,2.0,"5,753801963"
1975,IRQ,Iraq,,,,
1975,IRL,Ireland,5.96,23.0,2.0,"5,65664557"
1975,ISR,Israel,4.03,58.0,4.0,"3,318343404"
1975,ITA,Italy,5.37,36.0,2.0,"-2,090162919"
1975,JAM,Jamaica,,,,"-0,256092246"
1975,JPN,Japan,6.83,9.0,1.0,"3,091575916"
1975,JOR,Jordan,4.83,48.0,3.0,
1975,KAZ,Kazakhstan,,,,
1975,KEN,Kenya,4.8,49.0,3.0,"0,882203188"
1975,KOR,"Korea, South",5.18,42.0,3.0,"7,33744578"
1975,KWT,Kuwait,,,,"-8,000088322"
1975,KGZ,Kyrgyz Republic,,,,
1975,LAO,Laos,,,,
1975,LVA,Latvia,,,,"6,87518993"
1975,LBN,Lebanon,,,,
1975,LSO,Lesotho,,,,"-13,51349707"
1975,LBR,Liberia,,,,"-3,468588136"
1975,LBY,Libya,,,,
1975,LTU,Lithuania,,,,
1975,LUX,Luxembourg,8.48,1.0,1.0,"-6,571370933"
1975,MKD,Macedonia,,,,
1975,MDG,Madagascar,,,,"1,258691658"
1975,MWI,Malawi,5.12,43.0,3.0,"6,086823812"
1975,MYS,Malaysia,6.05,19.0,2.0,"0,801670045"
1975,MLI,Mali,5.81,26.0,2.0,"11,62504914"
1975,MLT,Malta,,,,"19,56009421"
1975,MRT,Mauritania,,,,"-5,1343745"
1975,MUS,Mauritius,5.21,41.0,3.0,
1975,MEX,Mexico,5.73,29.0,2.0,"5,744485049"
1975,MDA,Moldova,,,,
1975,MNG,Mongolia,,,,
1975,MNE,Montenegro,,,,
1975,MAR,Morocco,4.91,46.0,3.0,"7,558221643"
1975,MOZ,Mozambique,,,,
1975,MMR,Myanmar,,,,"4,152709187"
1975,NAM,Namibia,,,,
1975,NPL,Nepal,,,,"1,4564707"
1975,NLD,Netherlands,6.6,13.0,1.0,"0,123019711"
1975,NZL,New Zealand,5.77,28.0,2.0,"-1,731682921"
1975,NIC,Nicaragua,,,,"-0,153246894"
1975,NER,Niger,5.56,35.0,2.0,"-2,793193443"
1975,NGA,Nigeria,3.85,61.0,4.0,"-5,227747559"
1975,NOR,Norway,5.57,33.0,2.0,"5,025384901"
1975,OMN,Oman,,,,"24,43350076"
1975,PAK,Pakistan,3.51,66.0,4.0,"4,211415634"
1975,PAN,Panama,7.32,4.0,1.0,"1,590829396"
1975,PNG,Pap. New Guinea,,,,"-0,879884976"
1975,PRY,Paraguay,,,,"6,852444715"
1975,PER,Peru,3.5,67.0,4.0,"3,401563965"
1975,PHL,Philippines,5.02,44.0,3.0,"5,56477363"
1975,POL,Poland,,,,
1975,PRT,Portugal,3.74,64.0,4.0,"-4,347631037"
1975,QAT,Qatar,,,,
1975,ROU,Romania,,,,
1975,RUS,Russia,,,,
1975,RWA,Rwanda,3.2,71.0,4.0,"-2,113825409"
1975,SAU,Saudi Arabia,,,,"5,227497048"
1975,SEN,Senegal,,,,"7,535662601"
1975,SRB,Serbia,,,,
1975,SYC,Seychelles,,,,"3,177405119"
1975,SLE,Sierra Leone,4.93,45.0,3.0,"1,669216526"
1975,SGP,Singapore,7.01,8.0,1.0,"4,609005081"
1975,SVK,Slovak Rep,,,,
1975,SVN,Slovenia,,,,
1975,ZAF,South Africa,5.23,40.0,3.0,"1,695372219"
1975,ESP,Spain,5.57,33.0,2.0,"0,542203321"
1975,LKA,Sri Lanka,,,,"6,126219482"
1975,SDN,Sudan,,,,"15,71346642"
1975,SUR,Suriname,,,,
1975,SWZ,Swaziland,,,,"13,90844471"
1975,SWE,Sweden,5.34,37.0,3.0,"2,552862674"
1975,CHE,Switzerland,7.12,7.0,1.0,"-7,283174541"
1975,SYR,Syria,4.88,47.0,3.0,"19,52460787"
1975,TJK,Tajikistan,,,,
1975,TZA,Tanzania,3.46,68.0,4.0,
1975,THA,Thailand,5.83,24.0,2.0,"4,970407"
1975,TLS,Timor-Leste,,,,
1975,TGO,Togo,,,,"2,440541183"
1975,TTO,Trinidad & Tob.,4.33,54.0,3.0,"1,477963404"
1975,TUN,Tunisia,4.49,53.0,3.0,"7,15609986"
1975,TUR,Turkey,3.83,62.0,4.0,"7,174112457"
1975,UGA,Uganda,,,,
1975,UKR,Ukraine,,,,
1975,ARE,Unit. Arab Em.,,,,
1975,GBR,United Kingdom,6.06,17.0,1.0,"-0,55625075"
1975,USA,United States,7.88,3.0,1.0,"-0,198508404"
1975,URY,Uruguay,,,,"6,096914288"
1975,VEN,Venezuela,6.22,15.0,1.0,"2,896258132"
1975,VNM,Vietnam,,,,
1975,YEM,"Yemen, Rep.",,,,
1975,ZMB,Zambia,4.11,57.0,4.0,"-2,269328677"
1975,ZWE,Zimbabwe,,,,"-1,931223177"
1970,ALB,Albania,,,,
1970,DZA,Algeria,,,,"8,862657085"
1970,AGO,Angola,,,,
1970,ARG,Argentina,5.67,33.0,3.0,"3,045643341"
1970,ARM,Armenia,,,,
1970,AUS,Australia,6.93,14.0,2.0,"7,166894238"
1970,AUT,Austria,6.51,19.0,2.0,"5,546028411"
1970,AZE,Azerbaijan,,,,
1970,BHS,Bahamas,,,,"-5,649649859"
1970,BHR,Bahrain,,,,
1970,BGD,Bangladesh,,,,"5,619852302"
1970,BLR,Belarus,,,,
1970,BEL,Belgium,7.44,6.0,1.0,"5,957294895"
1970,BLZ,Belize,,,,"4,807692871"
1970,BEN,Benin,,,,"2,097757581"
1970,BTN,Bhutan,,,,
1970,BOL,Bolivia,,,,"-0,494821089"
1970,BIH,Bosnia and Herzegovina,,,,
1970,BWA,Botswana,,,,"17,12026819"
1970,BRA,Brazil,5.28,38.0,3.0,"8,769947471"
1970,BRN,Brunei Darussalam,,,,
1970,BGR,Bulgaria,,,,
1970,BFA,Burkina Faso,,,,"0,117019619"
1970,BDI,Burundi,,,,"21,32567072"
1970,KHM,Cambodia,,,,
1970,CMR,Cameroon,,,,"3,092068232"
1970,CAN,Canada,8.0,3.0,1.0,"7,658303091"
1970,CPV,Cape Verde,,,,
1970,CAF,Central Afr. Rep.,,,,"2,332966044"
1970,TCD,Chad,,,,"1,85965647"
1970,CHL,Chile,3.58,53.0,4.0,"2,122519603"
1970,CHN,China,,,,"16,9"
1970,COL,Colombia,4.81,41.0,4.0,"6,956515099"
1970,COD,"Congo, Dem. R.",4.26,51.0,4.0,"-0,245056575"
1970,COG,"Congo, Rep. Of",,,,"6,35847016"
1970,CRI,Costa Rica,,,,"7,503134343"
1970,CIV,Cote d'Ivoire,,,,"10,37503185"
1970,HRV,Croatia,,,,
1970,CYP,Cyprus,,,,
1970,CZE,Czech Rep.,,,,
1970,DNK,Denmark,7.39,9.0,1.0,"2,026089152"
1970,DOM,Dominican Rep.,,,,"18,22668279"
1970,ECU,Ecuador,4.22,52.0,4.0,"6,87192933"
1970,EGY,Egypt,,,,"5,598515606"
1970,SLV,El Salvador,,,,"2,977294684"
1970,EST,Estonia,,,,
1970,ETH,Ethiopia,,,,
1970,FJI,Fiji,,,,"12,70270401"
1970,FIN,Finland,7.12,11.0,1.0,"5,333907792"
1970,FRA,France,6.51,19.0,2.0,"5,727118376"
1970,GAB,Gabon,,,,"8,679342173"
1970,GMB,"Gambia, The",,,,"6,153845482"
1970,GEO,Georgia,,,,"12,05211667"
1970,DEU,Germany,7.4,8.0,1.0,
1970,GHA,Ghana,,,,"9,723472954"
1970,GRC,Greece,6.47,21.0,2.0,"7,95448744"
1970,GTM,Guatemala,6.69,17.0,2.0,"5,707883612"
1970,GIN,Guinea,,,,
1970,GNB,Guinea-Bissau,,,,
1970,GUY,Guyana,,,,"4,255456942"
1970,HTI,Haiti,,,,
1970,HND,Honduras,,,,"3,626720995"
1970,HKG,Hong Kong,8.34,1.0,1.0,"9,206704673"
1970,HUN,Hungary,,,,"4,7"
1970,ISL,Iceland,5.95,28.0,3.0,"7,456560032"
1970,IND,India,5.08,40.0,3.0,"5,157229736"
1970,IDN,Indonesia,4.27,50.0,4.0,"8,152095969"
1970,IRN,Iran,5.77,32.0,3.0,"9,836041047"
1970,IRQ,Iraq,,,,
1970,IRL,Ireland,6.75,16.0,2.0,
1970,ISR,Israel,4.79,42.0,4.0,"7,307329621"
1970,ITA,Italy,6.37,23.0,2.0,"5,310502429"
1970,JAM,Jamaica,,,,"12,06440905"
1970,JPN,Japan,7.68,5.0,1.0,"-1,023789343"
1970,JOR,Jordan,,,,
1970,KAZ,Kazakhstan,,,,
1970,KEN,Kenya,5.11,39.0,3.0,"-4,655446938"
1970,KOR,"Korea, South",5.84,31.0,3.0,"12,868532"
1970,KWT,Kuwait,,,,"3,18174997"
1970,KGZ,Kyrgyz Republic,,,,
1970,LAO,Laos,,,,
1970,LVA,Latvia,,,,"8,021442798"
1970,LBN,Lebanon,,,,
1970,LSO,Lesotho,,,,"2,17707283"
1970,LBR,Liberia,,,,"6,663198555"
1970,LBY,Libya,,,,
1970,LTU,Lithuania,,,,
1970,LUX,Luxembourg,8.01,2.0,1.0,"1,759933831"
1970,MKD,Macedonia,,,,
1970,MDG,Madagascar,5.43,35.0,3.0,"5,276455579"
1970,MWI,Malawi,,,,"0,479297974"
1970,MYS,Malaysia,6.25,24.0,2.0,"5,986538594"
1970,MLI,Mali,,,,"6,13695485"
1970,MLT,Malta,,,,
1970,MRT,Mauritania,,,,"11,98593115"
1970,MUS,Mauritius,,,,
1970,MEX,Mexico,6.78,15.0,2.0,"6,502484033"
1970,MDA,Moldova,,,,
1970,MNG,Mongolia,,,,
1970,MNE,Montenegro,,,,
1970,MAR,Morocco,4.74,43.0,4.0,"4,713460414"
1970,MOZ,Mozambique,,,,
1970,MMR,Myanmar,,,,"4,979330592"
1970,NAM,Namibia,,,,
1970,NPL,Nepal,,,,"2,575992123"
1970,NLD,Netherlands,7.01,13.0,1.0,"5,694795536"
1970,NZL,New Zealand,6.62,18.0,2.0,
1970,NIC,Nicaragua,,,,"1,353826591"
1970,NER,Niger,,,,"3,055778924"
1970,NGA,Nigeria,4.28,49.0,4.0,"25,00724192"
1970,NOR,Norway,6.19,26.0,2.0,"2,001343342"
1970,OMN,Oman,,,,"13,89509524"
1970,PAK,Pakistan,4.45,46.0,4.0,"11,35346172"
1970,PAN,Panama,,,,"6,386746379"
1970,PNG,Pap. New Guinea,,,,"10,84280359"
1970,PRY,Paraguay,,,,"5,553425736"
1970,PER,Peru,4.62,44.0,4.0,"5,836876469"
1970,PHL,Philippines,5.3,37.0,3.0,"3,764604853"
1970,POL,Poland,,,,
1970,PRT,Portugal,5.51,34.0,3.0,"12,61260371"
1970,QAT,Qatar,,,,
1970,ROU,Romania,,,,
1970,RUS,Russia,,,,
1970,RWA,Rwanda,,,,"6,001425246"
1970,SAU,Saudi Arabia,,,,"12,0344724"
1970,SEN,Senegal,,,,"8,562045508"
1970,SRB,Serbia,,,,
1970,SYC,Seychelles,,,,"8,871871498"
1970,SLE,Sierra Leone,,,,"8,620493237"
1970,SGP,Singapore,7.08,12.0,1.0,"13,88564039"
1970,SVK,Slovak Rep,,,,
1970,SVN,Slovenia,,,,
1970,ZAF,South Africa,5.91,30.0,3.0,"5,248543464"
1970,ESP,Spain,6.12,27.0,2.0,"4,290932921"
1970,LKA,Sri Lanka,,,,"3,846634275"
1970,SDN,Sudan,,,,"5,925073763"
1970,SUR,Suriname,,,,
1970,SWZ,Swaziland,,,,
1970,SWE,Sweden,5.31,36.0,3.0,"6,042008752"
1970,CHE,Switzerland,7.41,7.0,1.0,
1970,SYR,Syria,4.61,45.0,4.0,"-3,807819156"
1970,TJK,Tajikistan,,,,
1970,TZA,Tanzania,4.36,48.0,4.0,
1970,THA,Thailand,6.2,25.0,2.0,"11,40794959"
1970,TLS,Timor-Leste,,,,
1970,TGO,Togo,,,,"2,524302633"
1970,TTO,Trinidad & Tob.,,,,"3,533636547"
1970,TUN,Tunisia,4.44,47.0,4.0,"4,669632372"
1970,TUR,Turkey,3.52,54.0,4.0,"3,233509134"
1970,UGA,Uganda,,,,
1970,UKR,Ukraine,,,,
1970,ARE,Unit. Arab Em.,,,,
1970,GBR,United Kingdom,5.94,29.0,3.0,"2,668168065"
1970,USA,United States,7.77,4.0,1.0,"3,206807257"
1970,URY,Uruguay,,,,"2,333213408"
1970,VEN,Venezuela,7.18,10.0,1.0,"7,711914353"
1970,VNM,Vietnam,,,,
1970,YEM,"Yemen, Rep.",,,,
1970,ZMB,Zambia,,,,"4,797113104"
1970,ZWE,Zimbabwe,,,,"22,56515122"
